age,gender,location,account_type,login_frequency,transaction_count,avg_transaction_amount,total_spent,customer_service_interaction_count,churn,registration_date_year,registration_date_month,registration_date_day
66,female,south yvetteside,savings,23,425,994.2,422535.0,7,1,2020,4,30
30,male,johnnyside,checking,28,164,185.42,30408.88,5,0,2020,10,20
32,female,new brandonville,savings,8,351,345.3,121200.3,3,1,2022,7,23
48,male,new carlville,savings,17,69,617.86,42632.34,10,0,2022,12,23
24,female,lake holly,savings,16,418,371.27,155190.86,7,0,2022,9,9
44,female,veronicaburgh,loan,10,323,463.53,149720.19,7,0,2020,9,6
58,female,justinborough,savings,10,269,56.12,15096.28,7,0,2024,7,30
30,female,west elizabeth,checking,13,199,425.82,84738.18,6,0,2024,7,7
45,female,torrestown,loan,18,308,809.89,249446.12,6,0,2021,9,10
33,female,west bryanville,loan,15,319,909.52,290136.88,2,1,2020,11,29
63,male,thompsonview,savings,5,348,341.77,118935.96,6,1,2021,9,24
50,male,east jerry,savings,19,397,402.96,159975.12,8,1,2023,11,5
42,female,west michele,loan,5,144,374.7,53956.8,5,1,2023,3,5
60,female,kristinstad,savings,17,377,437.83,165061.91,10,1,2021,10,25
61,female,lake damon,checking,7,155,505.03,78279.65,0,1,2024,4,25
57,male,martinberg,savings,15,253,497.74,125928.22,10,1,2022,2,19
64,female,adkinsville,loan,26,88,862.5,75900.0,7,0,2025,5,23
34,female,lunastad,savings,3,219,602.4,131925.6,7,0,2023,12,25
22,male,martinezchester,checking,11,424,998.29,423274.96,9,0,2020,6,25
21,male,new ethanville,checking,16,76,194.39,14773.64,7,1,2021,8,8
59,female,alfredhaven,savings,7,150,643.27,96490.5,6,1,2022,11,2
58,female,hendricksmouth,loan,20,400,991.44,396576.0,6,1,2021,5,5
41,male,east daniel,savings,24,47,185.44,8715.68,6,0,2020,8,17
56,female,theresachester,loan,8,409,260.76,106650.84,10,1,2023,8,22
58,male,riverafurt,checking,5,376,236.58,88954.08,5,0,2022,7,11
65,female,parkport,savings,6,146,752.53,109869.38,9,1,2024,3,24
38,female,melindaport,checking,1,315,435.69,137242.35,2,0,2020,4,9
63,male,port taylor,loan,12,296,278.27,82367.92,2,1,2022,2,3
32,male,west antoniofurt,loan,5,399,566.81,226157.19,4,1,2022,8,22
33,female,sarahborough,checking,6,149,798.25,118939.25,10,0,2024,6,14
30,female,south eric,checking,22,287,408.11,117127.57,4,1,2025,7,10
66,male,sabrinaburgh,savings,26,465,176.23,81946.95,3,1,2021,5,2
55,female,wendyfurt,checking,11,259,882.37,228533.83,7,0,2021,6,10
42,female,georgeside,checking,27,486,77.42,37626.12,1,0,2023,4,27
47,female,thomashaven,loan,30,432,615.04,265697.28,7,1,2024,6,19
33,female,new chad,savings,25,14,357.47,5004.58,4,1,2022,9,12
56,male,elizabethfurt,savings,19,213,698.34,148746.42,1,0,2022,8,25
23,male,richardshire,loan,22,349,580.65,202646.85,6,1,2023,10,30
42,female,new erin,savings,20,104,767.55,79825.2,2,0,2024,2,18
47,female,west russellbury,loan,29,208,355.68,73981.44,2,0,2023,12,30
49,male,taratown,savings,30,241,602.29,145151.89,1,0,2022,9,25
63,female,south tina,savings,29,433,895.3,387664.9,3,1,2021,12,4
63,male,east catherine,loan,10,202,769.94,155527.88,0,0,2021,7,10
48,male,south amandaport,savings,16,386,74.86,28895.96,8,1,2020,5,9
61,female,lake robertfort,loan,8,15,102.51,1537.65,4,0,2024,1,28
18,female,new adamshire,loan,17,26,300.14,7803.64,8,1,2023,4,4
18,female,mcmillanbury,checking,28,300,725.59,217677.0,10,1,2025,1,16
63,female,ericksonburgh,loan,13,104,168.14,17486.56,6,0,2021,1,22
49,female,east amanda,loan,15,90,676.0,60840.0,9,1,2020,5,29
59,female,new mauriceview,savings,23,343,968.37,332150.91,6,0,2021,12,30
36,female,east mistyhaven,savings,23,285,465.62,132701.7,7,0,2022,6,7
26,female,toddshire,loan,6,27,90.17,2434.59,8,1,2024,12,18
42,female,brownborough,checking,15,120,783.66,94039.2,2,0,2021,9,2
60,female,hollyport,checking,29,385,706.98,272187.3,8,1,2021,1,23
26,female,east lisastad,checking,19,448,868.8,389222.4,3,0,2024,12,4
54,female,west helenshire,savings,13,460,694.48,319460.8,0,1,2024,9,17
36,female,susanburgh,loan,24,402,549.36,220842.72,4,0,2022,7,27
42,male,joshuaburgh,checking,4,468,54.56,25534.08,1,1,2024,4,19
56,female,south larryland,savings,26,55,88.74,4880.7,7,0,2021,8,23
24,female,lake bradton,loan,14,473,937.94,443645.62,3,1,2022,4,9
24,female,jamesburgh,savings,3,91,198.49,18062.59,1,1,2020,3,7
32,female,north reneeside,checking,13,415,642.74,266737.1,4,0,2023,9,21
67,female,garciaborough,savings,29,497,587.78,292126.66,5,1,2025,1,30
27,female,virginialand,savings,20,148,929.33,137540.84,3,0,2021,2,14
70,female,michaelfurt,loan,24,83,970.04,80513.32,0,1,2025,1,29
33,female,jeffreymouth,loan,23,399,834.4,332925.6,1,0,2023,4,25
24,female,odonnellfort,savings,22,203,197.74,40141.22,6,1,2023,4,25
64,female,ashleyfort,loan,23,261,116.07,30294.27,9,1,2021,4,6
44,female,reidhaven,checking,24,55,23.02,1266.1,7,1,2023,11,10
18,female,port timothy,savings,21,386,71.54,27614.44,8,1,2024,11,21
47,female,jodimouth,checking,14,94,878.55,82583.7,4,1,2024,4,7
68,male,hintonborough,checking,30,275,906.03,249158.25,7,0,2025,1,19
36,male,kevinchester,checking,6,56,616.19,34506.64,3,0,2025,1,29
32,female,port brenda,savings,2,304,66.29,20152.16,0,0,2025,1,24
22,female,north christopherton,savings,29,378,46.45,17558.1,7,0,2022,7,21
42,female,cooperfort,checking,5,330,355.44,117295.2,4,0,2022,2,5
21,female,rileyton,savings,1,305,37.31,11379.55,5,1,2023,12,20
62,female,new robertochester,loan,15,441,488.79,215556.39,2,1,2024,2,3
45,male,garrisonstad,checking,3,293,894.97,262226.21,2,0,2022,3,12
30,female,claudiatown,savings,23,317,297.53,94317.01,1,1,2022,5,15
64,female,west nina,checking,7,454,59.57,27044.78,10,1,2024,9,15
52,male,west kimberlyland,loan,10,412,529.86,218302.32,8,0,2024,5,21
55,female,deborahburgh,savings,2,489,739.8,361762.2,6,1,2020,1,8
54,female,north lisa,savings,7,185,388.7,71909.5,1,1,2023,6,11
36,female,cameronville,checking,24,86,220.78,18987.08,4,1,2020,11,5
35,female,east kyle,savings,14,63,971.87,61227.81,5,1,2022,2,1
39,female,north christineport,checking,28,432,522.56,225745.92,8,0,2022,2,23
62,male,roweside,loan,9,353,671.75,237127.75,6,0,2020,11,5
54,female,new whitneyhaven,savings,5,88,714.45,62871.6,8,0,2022,6,4
20,female,mcmahonstad,checking,5,168,312.37,52478.16,9,1,2022,8,6
25,male,courtneyland,savings,14,430,36.27,15596.1,0,0,2022,1,6
65,female,new julieshire,checking,7,157,854.81,134205.17,0,0,2021,11,22
39,female,chambersfurt,savings,30,291,88.17,25657.47,3,1,2024,4,5
61,female,jenniferville,loan,2,474,657.18,311503.32,1,1,2021,9,12
33,male,south wyatt,checking,10,430,557.73,239823.9,5,1,2022,8,28
39,male,christopherland,checking,13,146,306.59,44762.14,1,1,2021,7,25
43,female,west michelle,savings,13,276,618.64,170744.64,2,0,2024,7,13
62,female,new robertland,checking,5,93,335.82,31231.26,4,1,2021,4,6
39,female,new jasonhaven,loan,23,363,818.79,297220.77,8,0,2023,12,31
19,female,lisachester,savings,18,112,666.76,74677.12,6,1,2024,11,29
63,female,port carolyn,savings,22,122,165.43,20182.46,0,1,2022,3,15
66,female,rachelburgh,savings,7,424,357.99,151787.76,5,0,2024,3,30
28,female,west robert,savings,26,129,311.17,40140.93,1,1,2022,12,15
21,female,hernandezborough,savings,3,272,134.88,36687.36,9,1,2021,7,4
53,female,port ericbury,savings,21,355,900.38,319634.9,7,0,2024,3,19
51,female,west corey,savings,21,486,650.66,316220.76,5,1,2021,6,6
47,male,smithbury,savings,8,231,882.66,203894.46,5,1,2021,11,8
29,female,cochranborough,loan,30,163,530.82,86523.66,4,0,2024,1,19
27,female,west mary,savings,20,46,223.87,10298.02,9,1,2022,12,24
21,female,south todd,checking,3,191,985.9,188306.9,0,1,2023,11,5
48,female,north john,checking,19,428,852.69,364951.32,4,1,2024,10,26
26,female,south james,checking,6,469,592.02,277657.38,3,0,2021,5,21
65,female,davidborough,loan,23,188,685.6,128892.8,5,1,2020,10,17
31,male,juliastad,loan,15,43,474.7,20412.1,5,1,2021,6,6
69,female,port michelleland,savings,1,114,826.04,94168.56,6,0,2023,9,22
56,female,freemanchester,checking,1,173,250.17,43279.41,8,1,2024,7,23
34,male,jeremyburgh,savings,22,495,365.93,181135.35,6,0,2022,8,18
40,male,nicholasbury,savings,30,265,595.71,157863.15,4,0,2020,2,17
58,female,johnside,savings,13,247,681.85,168416.95,0,0,2024,12,18
59,male,martinezmouth,savings,5,219,447.15,97925.85,2,1,2024,3,31
39,female,gouldberg,checking,13,50,553.19,27659.5,6,1,2020,11,8
47,female,haashaven,loan,29,453,662.55,300135.15,7,0,2022,12,4
18,female,hensleytown,savings,25,104,204.85,21304.4,7,1,2025,1,13
28,female,zacharychester,checking,17,147,472.63,69476.61,5,1,2023,9,10
39,female,schmidtport,checking,25,370,216.31,80034.7,8,0,2023,3,23
61,female,lake carol,loan,2,408,495.55,202184.4,1,0,2021,12,28
27,male,lake abigailport,savings,23,113,71.92,8126.96,6,1,2023,6,6
54,female,shaneton,loan,6,237,975.54,231202.98,7,1,2024,6,30
50,female,hayesshire,savings,26,22,631.8,13899.6,7,1,2025,4,26
64,female,camposburgh,savings,13,423,981.59,415212.57,8,0,2025,2,3
26,female,hintonmouth,savings,11,158,940.74,148636.92,2,0,2024,4,28
67,male,east stevenside,savings,24,296,185.01,54762.96,7,1,2021,8,1
31,male,jameschester,savings,10,236,613.41,144764.76,2,0,2020,2,8
37,male,lake joseph,checking,17,95,590.75,56121.25,4,1,2024,1,3
36,female,east belindaton,savings,9,355,50.72,18005.6,1,1,2022,1,16
24,male,portershire,savings,24,272,59.03,16056.16,2,0,2021,3,24
40,male,south jacqueline,savings,13,246,745.12,183299.52,1,1,2023,12,19
63,male,port monicaport,savings,3,135,948.15,128000.25,0,0,2023,2,1
64,male,north justin,savings,22,122,891.36,108745.92,3,0,2023,5,23
47,male,new bradley,checking,6,434,822.85,357116.9,9,1,2020,8,3
52,female,jamestown,savings,28,387,927.64,358996.68,4,0,2021,5,17
65,male,south adam,savings,8,198,879.03,174047.94,6,0,2025,7,17
40,male,west julian,checking,20,201,92.29,18550.29,9,0,2023,2,14
38,male,pamelaside,savings,10,182,375.43,68328.26,1,1,2023,10,3
22,female,lake elizabeth,loan,19,42,323.44,13584.48,2,0,2020,3,21
50,female,port valerie,savings,28,344,541.25,186190.0,4,1,2025,2,2
47,male,johnville,savings,6,71,53.53,3800.63,9,0,2025,3,14
62,male,cochranmouth,savings,13,42,845.25,35500.5,6,0,2024,12,3
60,male,hughesland,savings,28,275,789.2,217030.0,7,1,2021,12,27
35,male,west david,checking,26,484,797.01,385752.84,7,0,2023,3,26
36,male,kimberlyberg,loan,10,442,244.0,107848.0,1,0,2021,8,4
35,female,port lori,savings,6,475,81.65,38783.75,10,0,2020,3,25
29,female,randychester,savings,11,160,88.45,14152.0,4,0,2021,2,28
49,female,michellehaven,checking,27,61,61.74,3766.14,9,0,2020,2,27
63,female,ryanborough,checking,28,481,941.4,452813.4,8,1,2021,4,20
55,male,new sarah,savings,16,341,750.01,255753.41,4,1,2020,7,20
22,male,ericatown,savings,15,350,10.6,3710.0,3,1,2025,4,27
35,male,new lindaburgh,savings,4,322,229.88,74021.36,6,1,2020,7,1
45,female,east edward,savings,16,122,434.77,53041.94,2,0,2021,6,7
65,female,thomasberg,loan,22,289,491.32,141991.48,0,0,2024,4,30
42,male,west ashleychester,savings,17,204,28.25,5763.0,8,1,2022,5,25
33,male,north kyle,checking,9,379,179.38,67985.02,1,0,2022,11,8
50,female,reillyland,loan,23,188,53.06,9975.28,2,1,2022,12,31
39,female,kimberlyfort,savings,26,460,445.27,204824.2,9,1,2021,4,23
41,female,sarahborough,savings,21,214,154.57,33077.98,1,0,2022,9,4
36,female,graybury,savings,17,125,894.81,111851.25,1,1,2020,9,5
41,male,freemanstad,savings,20,104,381.16,39640.64,5,0,2021,12,9
26,male,scottmouth,checking,27,489,117.8,57604.2,8,1,2021,6,22
34,female,north nancyland,savings,7,136,935.61,127242.96,5,1,2023,8,27
59,male,cunninghamchester,savings,20,89,755.72,67259.08,7,0,2025,6,30
34,female,oscarbury,savings,7,177,250.06,44260.62,6,0,2023,11,6
57,male,west cassandra,savings,19,63,678.14,42722.82,6,1,2022,6,10
38,female,north matthew,savings,28,108,642.75,69417.0,0,0,2025,6,26
52,male,lake thomasmouth,loan,1,226,369.28,83457.28,10,0,2024,10,24
35,male,darrellview,checking,26,215,273.89,58886.35,3,0,2022,2,19
23,female,jacquelinemouth,checking,7,228,274.33,62547.24,2,0,2024,1,1
55,male,bennettborough,checking,16,214,950.02,203304.28,2,0,2023,12,28
25,female,lake tammyberg,checking,10,75,219.09,16431.75,4,1,2021,9,7
37,male,north christopher,checking,28,39,720.23,28088.97,4,0,2024,2,16
57,male,hollowayside,savings,6,328,397.2,130281.6,0,1,2025,6,21
26,female,lake suzanne,savings,4,130,129.69,16859.7,6,0,2022,5,11
51,male,perezmouth,savings,26,36,455.76,16407.36,2,1,2024,1,10
55,female,andrefurt,loan,19,83,943.29,78293.07,0,1,2021,3,12
59,female,north elizabeth,savings,12,133,759.16,100968.28,4,0,2022,2,26
48,female,cummingsland,savings,6,295,802.1,236619.5,10,0,2023,3,8
38,female,port jenniferville,checking,24,245,995.22,243828.9,0,1,2022,9,12
28,female,bonniechester,savings,9,140,813.89,113944.6,6,0,2022,3,13
25,female,cherylville,savings,19,293,620.34,181759.62,4,0,2025,4,5
45,male,gailbury,checking,21,220,877.0,192940.0,9,1,2023,5,25
31,male,lake adamchester,savings,15,88,179.56,15801.28,9,0,2020,3,11
67,female,johnsonmouth,savings,4,230,335.67,77204.1,2,0,2021,9,21
38,female,ellisstad,savings,26,321,323.04,103695.84,3,0,2022,8,31
46,female,port maryshire,savings,14,218,977.85,213171.3,7,1,2022,2,1
30,male,garyfort,savings,23,413,320.65,132428.45,5,1,2025,4,27
45,male,jonathanside,savings,3,88,176.98,15574.24,7,1,2023,5,31
31,female,east julie,savings,15,12,725.5,8706.0,10,0,2022,8,31
23,female,south gerald,savings,16,181,376.22,68095.82,10,0,2022,7,20
34,female,orozcotown,savings,24,363,836.1,303504.3,5,0,2020,1,24
69,female,jordanberg,checking,13,117,986.97,115475.49,2,0,2024,5,15
30,female,east johnhaven,checking,14,229,986.69,225952.01,1,0,2023,11,21
50,female,wallerberg,loan,23,346,149.42,51699.32,8,1,2020,11,22
29,female,rebeccahaven,savings,5,36,256.91,9248.76,6,0,2024,1,23
45,male,lake kyleburgh,savings,20,73,706.34,51562.82,6,0,2022,2,9
44,male,south kristenport,checking,7,432,166.69,72010.08,6,1,2022,3,20
46,female,jasonhaven,savings,12,415,557.76,231470.4,9,0,2024,11,13
30,male,fosterstad,savings,16,119,277.67,33042.73,0,1,2020,7,12
36,male,gabrielmouth,loan,23,489,278.29,136083.81,1,1,2021,9,20
49,female,east taylorchester,loan,16,282,807.32,227664.24,8,0,2022,10,9
68,female,west johnny,checking,20,39,889.06,34673.34,2,1,2020,11,25
30,female,lake heatherfort,savings,14,300,218.77,65631.0,6,0,2024,5,16
66,male,brockport,savings,18,370,379.78,140518.6,5,1,2021,6,10
38,male,east ryan,savings,26,62,942.18,58415.16,2,0,2025,6,25
60,male,north rachelville,loan,15,443,692.15,306622.45,0,1,2021,3,18
46,female,lake samantha,checking,16,127,297.54,37787.58,3,0,2024,2,15
40,male,cassandramouth,savings,9,232,58.52,13576.64,8,0,2022,10,21
32,male,south michaelhaven,loan,24,60,329.08,19744.8,8,1,2023,12,22
55,female,lake melissaview,savings,29,173,968.11,167483.03,3,1,2024,10,26
55,female,north laurieville,savings,10,256,377.9,96742.4,0,0,2022,2,17
36,male,ericmouth,checking,19,38,329.56,12523.28,8,1,2020,9,19
58,female,port michaeltown,checking,27,178,946.72,168516.16,10,0,2025,7,20
40,female,north markside,savings,6,422,685.96,289475.12,2,0,2021,3,26
47,female,new debraview,loan,6,149,11.01,1640.49,8,0,2023,4,27
19,male,lake andresstad,savings,28,35,893.47,31271.45,1,1,2021,8,15
42,female,west steven,savings,28,11,514.04,5654.44,1,1,2024,12,31
60,female,sandraville,savings,23,293,892.79,261587.47,5,0,2020,3,3
19,female,melissaland,savings,23,20,392.47,7849.4,4,0,2022,1,10
54,male,east johnport,savings,12,223,306.37,68320.51,7,0,2024,5,16
54,female,owensland,savings,27,219,952.74,208650.06,4,0,2021,10,14
47,female,lake alexandrastad,checking,11,460,881.1,405306.0,8,0,2025,5,4
29,male,north dennis,savings,30,236,106.77,25197.72,4,0,2022,12,22
27,female,south karenmouth,checking,5,344,621.65,213847.6,9,1,2024,9,3
39,female,east larryton,savings,5,146,22.5,3285.0,8,0,2023,11,27
19,female,west rachelstad,savings,17,143,921.16,131725.88,7,0,2025,3,20
60,female,sandovalbury,loan,9,336,479.5,161112.0,6,1,2020,12,7
48,female,jefferybury,savings,30,146,885.92,129344.32,10,1,2023,10,7
24,female,lake jasonchester,checking,27,428,933.64,399597.92,7,1,2022,6,12
66,male,jonesbury,savings,14,497,974.88,484515.36,6,0,2023,3,28
43,female,danielside,savings,16,53,656.37,34787.61,2,0,2020,4,28
39,female,kevinborough,checking,7,268,259.44,69529.92,6,1,2022,6,4
26,female,lake sandra,savings,5,365,242.11,88370.15,6,1,2021,7,10
42,female,kaufmanside,checking,23,305,943.96,287907.8,10,0,2022,9,1
50,male,alexandriashire,savings,19,37,748.29,27686.73,8,0,2020,7,5
51,female,east john,savings,17,117,40.26,4710.42,3,1,2021,10,18
33,female,brookeberg,savings,19,138,540.59,74601.42,9,1,2025,4,6
26,female,yvonneview,loan,21,31,360.17,11165.27,0,1,2024,9,21
59,female,hartchester,checking,7,383,594.16,227563.28,4,0,2023,12,24
58,female,keithfort,loan,20,496,840.22,416749.12,3,0,2023,6,9
41,female,north kiara,checking,10,75,607.01,45525.75,2,1,2022,7,2
41,female,new james,loan,27,351,457.04,160421.04,9,1,2021,3,2
49,female,amberborough,checking,25,217,467.5,101447.5,6,1,2023,12,5
19,female,blackville,savings,7,422,519.71,219317.62,1,0,2025,3,8
43,female,kingport,loan,22,180,112.49,20248.2,2,0,2024,5,18
67,female,lake samantha,savings,11,375,119.85,44943.75,1,1,2022,9,14
51,female,port lindsay,savings,1,111,77.77,8632.47,6,0,2022,8,19
32,female,lake tonyaside,loan,14,408,543.83,221882.64,6,0,2023,2,15
47,male,east denisemouth,loan,25,482,285.37,137548.34,7,1,2024,2,6
56,male,johnsonborough,checking,22,420,173.48,72861.6,9,0,2024,7,26
29,female,hawkinsview,checking,8,137,342.85,46970.45,4,0,2021,1,26
28,male,north adamberg,loan,13,109,60.71,6617.39,1,1,2022,8,5
46,male,hicksview,checking,15,107,851.2,91078.4,7,1,2021,4,30
19,male,port laurenville,loan,13,92,822.96,75712.32,4,1,2021,8,4
51,female,henryport,loan,1,185,898.69,166257.65,0,0,2021,6,27
38,female,joshuatown,loan,29,440,882.49,388295.6,9,1,2020,4,20
30,female,south misty,checking,2,226,557.26,125940.76,5,0,2023,12,17
44,female,east keith,loan,2,128,179.24,22942.72,6,1,2025,6,7
66,female,port kevinfurt,checking,27,412,509.61,209959.32,10,1,2023,5,20
41,male,tylerland,checking,15,47,936.16,43999.52,6,1,2022,8,19
64,male,jacksonport,savings,21,456,751.14,342519.84,9,1,2021,5,11
31,female,east emma,loan,23,88,240.0,21120.0,2,1,2022,3,6
27,male,glennhaven,savings,4,94,192.32,18078.08,6,0,2024,6,12
45,male,josephview,savings,15,88,380.87,33516.56,7,0,2022,11,15
38,male,pattersonmouth,checking,17,410,444.67,182314.7,7,0,2022,4,9
34,female,new christopher,savings,30,398,354.59,141126.82,6,0,2020,1,9
53,female,ruthberg,checking,11,343,797.82,273652.26,8,1,2021,10,7
50,female,kleinberg,loan,19,182,221.58,40327.56,2,0,2022,5,10
25,female,port justin,checking,16,303,267.12,80937.36,3,0,2023,8,31
41,female,brandiside,savings,4,97,509.26,49398.22,9,0,2020,3,11
21,female,south darius,checking,7,425,443.1,188317.5,9,1,2022,3,17
50,male,mendozabury,checking,27,299,990.04,296021.96,6,1,2020,9,25
53,male,lake rachelborough,savings,8,247,107.07,26446.29,6,1,2021,9,21
44,female,new joshua,savings,28,312,832.32,259683.84,2,1,2021,11,3
37,female,timothyfurt,savings,24,289,144.01,41618.89,8,0,2024,8,9
57,female,jayhaven,checking,7,390,272.31,106200.9,8,0,2025,1,5
49,female,jessicaburgh,checking,26,403,428.42,172653.26,4,1,2021,7,13
47,female,davidhaven,savings,25,439,188.73,82852.47,4,1,2022,11,18
35,female,shepherdshire,checking,16,450,540.53,243238.5,0,1,2025,2,5
60,male,east kevinport,loan,19,258,152.49,39342.42,7,0,2021,2,25
43,female,anneland,loan,27,492,614.73,302447.16,7,0,2020,3,22
49,female,east tyler,savings,21,292,490.4,143196.8,4,1,2024,9,20
51,female,east phillip,savings,7,316,347.3,109746.8,4,0,2023,11,12
57,female,lake anthony,loan,22,495,344.74,170646.3,4,0,2022,5,18
37,female,south timothyborough,checking,2,425,464.8,197540.0,10,0,2022,10,15
32,male,north jeffreyborough,loan,22,440,809.56,356206.4,6,0,2022,6,30
50,male,martinburgh,savings,10,104,699.45,72742.8,7,1,2020,9,25
60,female,new ryanmouth,loan,12,90,261.13,23501.7,9,0,2022,11,9
46,female,new heatherfurt,checking,20,385,650.4,250404.0,7,0,2020,4,25
66,male,richardport,checking,24,233,577.43,134541.19,5,0,2025,2,16
29,female,petersonburgh,checking,26,89,592.51,52733.39,6,1,2021,6,26
52,female,harrisfort,savings,12,484,885.89,428770.76,0,1,2020,4,28
45,female,west samanthastad,checking,12,367,795.89,292091.63,9,1,2021,3,3
